client_order_id,trader_id,strategy_id,instrument_id,venue_order_id,position_id,account_id,last_trade_id,type,side,quantity,time_in_force,is_reduce_only,is_quote_quantity,filled_qty,liquidity_side,avg_px,slippage,commissions,emulation_trigger,status,contingency_type,order_list_id,linked_order_ids,parent_order_id,exec_algorithm_id,exec_algorithm_params,exec_spawn_id,tags,init_id,ts_init,ts_last
O-20240524-150000-001-000-11,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-011,BINANCE-1-006,BINANCE-001,BINANCE-1-011,MARKET,BUY,0.073178,GTC,False,False,0.073178,TAKER,68326.46,0.0,['4.99999369 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,dd994a87-e719-4ffa-a38e-36f71cfcadfd,2024-05-24 15:00:00+00:00,2024-05-24 15:00:00+00:00
O-20240524-170000-001-000-12,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-012,BINANCE-1-006,BINANCE-001,BINANCE-1-012,MARKET,SELL,0.073178,GTC,True,False,0.073178,TAKER,68919.02,0.0,['5.04335605 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,e95382f2-5acc-4817-a8a6-e8db77c48b82,2024-05-24 17:00:00+00:00,2024-05-24 17:00:00+00:00
O-20240524-170000-001-000-13,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-013,BINANCE-1-007,BINANCE-001,BINANCE-1-013,MARKET,SELL,0.072549,GTC,False,False,0.072549,TAKER,68919.02,0.0,['5.00000598 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,41f600eb-9ac9-4fe3-91f6-42deb0b0d2cb,2024-05-24 17:00:00+00:00,2024-05-24 17:00:00+00:00
O-20240524-180000-001-000-14,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-014,BINANCE-1-007,BINANCE-001,BINANCE-1-014,MARKET,BUY,0.072549,GTC,True,False,0.072549,TAKER,68836.96,0.0,['4.99405261 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,04c83534-d33d-4fd6-993a-b2d9af03736c,2024-05-24 18:00:00+00:00,2024-05-24 18:00:00+00:00
O-20240524-180000-001-000-15,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-015,BINANCE-1-008,BINANCE-001,BINANCE-1-015,MARKET,BUY,0.072635,GTC,False,False,0.072635,TAKER,68836.96,0.0,['4.99997259 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,b4a969ff-e3a1-4654-a9fb-2b33be7edaf2,2024-05-24 18:00:00+00:00,2024-05-24 18:00:00+00:00
O-20240524-220000-001-000-16,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-016,BINANCE-1-008,BINANCE-001,BINANCE-1-016,MARKET,SELL,0.072635,GTC,True,False,0.072635,TAKER,68524.94,0.0,['4.97730902 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,0765249c-e719-47b6-a745-ff2ecbb8db03,2024-05-24 22:00:00+00:00,2024-05-24 22:00:00+00:00
O-20240524-220000-001-000-17,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-017,BINANCE-1-009,BINANCE-001,BINANCE-1-017,MARKET,SELL,0.072966,GTC,False,False,0.072966,TAKER,68524.94,0.0,['4.99999077 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,f73d35e8-2ca6-4dec-bcb4-3335032510dd,2024-05-24 22:00:00+00:00,2024-05-24 22:00:00+00:00
O-20240525-010000-001-000-18,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-018,BINANCE-1-009,BINANCE-001,BINANCE-1-018,MARKET,BUY,0.072966,GTC,True,False,0.072966,TAKER,68606.1,0.0,['5.00591269 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,4375371c-3b72-411c-a5cb-70ec82a1bbde,2024-05-25 01:00:00+00:00,2024-05-25 01:00:00+00:00
O-20240525-010000-001-000-19,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-019,BINANCE-1-010,BINANCE-001,BINANCE-1-019,MARKET,BUY,0.072880,GTC,False,False,0.072880,TAKER,68606.1,0.0,['5.00001257 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,f24ba9bf-d8c0-49e3-8fcf-2a1057cbcf03,2024-05-25 01:00:00+00:00,2024-05-25 01:00:00+00:00
O-20240525-080000-001-000-20,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-020,BINANCE-1-010,BINANCE-001,BINANCE-1-020,MARKET,SELL,0.072880,GTC,True,False,0.072880,TAKER,69388.0,0.0,['5.05699744 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,c2728c30-df5c-4bf6-8633-2821e38223e2,2024-05-25 08:00:00+00:00,2024-05-25 08:00:00+00:00
O-20240525-080000-001-000-21,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-021,BINANCE-1-011,BINANCE-001,BINANCE-1-021,MARKET,SELL,0.072059,GTC,False,False,0.072059,TAKER,69388.0,0.0,['5.00002989 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,7bb8ac1e-8ef7-4f90-9ad0-0ec3e556a8ab,2024-05-25 08:00:00+00:00,2024-05-25 08:00:00+00:00
O-20240525-200000-001-000-22,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-022,BINANCE-1-011,BINANCE-001,BINANCE-1-022,MARKET,BUY,0.072059,GTC,True,False,0.072059,TAKER,69159.539999999,0.0,['4.98356729 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,e11ef41a-f43c-4e6a-9e89-3639ffc9900a,2024-05-25 20:00:00+00:00,2024-05-25 20:00:00+00:00
O-20240525-200000-001-000-23,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-023,BINANCE-1-012,BINANCE-001,BINANCE-1-023,MARKET,BUY,0.072297,GTC,False,False,0.072297,TAKER,69159.539999999,0.0,['5.00002726 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,e76d321c-a61f-410a-9525-680e0d07e50b,2024-05-25 20:00:00+00:00,2024-05-25 20:00:00+00:00
O-20240525-220000-001-000-24,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-024,BINANCE-1-012,BINANCE-001,BINANCE-1-024,MARKET,SELL,0.072297,GTC,True,False,0.072297,TAKER,69129.0,0.0,['4.99781931 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,7c667e7e-a031-4079-a1f3-fd1e5f5c7b47,2024-05-25 22:00:00+00:00,2024-05-25 22:00:00+00:00
O-20240525-220000-001-000-25,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-025,BINANCE-1-013,BINANCE-001,BINANCE-1-025,MARKET,SELL,0.072329,GTC,False,False,0.072329,TAKER,69129.0,0.0,['5.00003144 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,6053ff87-a859-4197-b21c-9dc7d95e80eb,2024-05-25 22:00:00+00:00,2024-05-25 22:00:00+00:00
O-20240526-010000-001-000-26,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-026,BINANCE-1-013,BINANCE-001,BINANCE-1-026,MARKET,BUY,0.072329,GTC,True,False,0.072329,TAKER,68808.369999999,0.0,['4.97684059 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,397ac3fe-c3ea-4de4-93c3-583257b18c45,2024-05-26 01:00:00+00:00,2024-05-26 01:00:00+00:00
O-20240526-010000-001-000-27,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-027,BINANCE-1-014,BINANCE-001,BINANCE-1-027,MARKET,BUY,0.072666,GTC,False,False,0.072666,TAKER,68808.369999999,0.0,['5.00002901 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,3d7bc749-2509-4d94-a65d-4149076b0e36,2024-05-26 01:00:00+00:00,2024-05-26 01:00:00+00:00
O-20240526-050000-001-000-28,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-028,BINANCE-1-014,BINANCE-001,BINANCE-1-028,MARKET,SELL,0.072666,GTC,True,False,0.072666,TAKER,69139.6,0.0,['5.02409817 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,c0c7da01-daaa-4734-ad7f-6a05f82a9d77,2024-05-26 05:00:00+00:00,2024-05-26 05:00:00+00:00
O-20240526-050000-001-000-29,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-029,BINANCE-1-015,BINANCE-001,BINANCE-1-029,MARKET,SELL,0.072317,GTC,False,False,0.072317,TAKER,69139.6,0.0,['4.99996845 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,8e10e4bb-4df9-4e1d-bc99-12115f14c5e4,2024-05-26 05:00:00+00:00,2024-05-26 05:00:00+00:00
O-20240526-070000-001-000-30,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-030,BINANCE-1-015,BINANCE-001,BINANCE-1-030,MARKET,BUY,0.072317,GTC,True,False,0.072317,TAKER,69340.149999999,0.0,['5.01447163 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,fb5484ae-2acd-45c4-ab45-8b08c50e7014,2024-05-26 07:00:00+00:00,2024-05-26 07:00:00+00:00
O-20240526-070000-001-000-31,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-031,BINANCE-1-016,BINANCE-001,BINANCE-1-031,MARKET,BUY,0.072108,GTC,False,False,0.072108,TAKER,69340.149999999,0.0,['4.99997954 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,387e73dc-24ec-43ff-a752-7d46cc2ea83f,2024-05-26 07:00:00+00:00,2024-05-26 07:00:00+00:00
O-20240526-100000-001-000-32,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-032,BINANCE-1-016,BINANCE-001,BINANCE-1-032,MARKET,SELL,0.072108,GTC,True,False,0.072108,TAKER,68993.21,0.0,['4.97496239 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,8b9624de-5500-4001-bccc-d773ef9629dd,2024-05-26 10:00:00+00:00,2024-05-26 10:00:00+00:00
O-20240526-100000-001-000-33,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-033,BINANCE-1-017,BINANCE-001,BINANCE-1-033,MARKET,SELL,0.072471,GTC,False,False,0.072471,TAKER,68993.21,0.0,['5.00000692 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,23fad395-7b8d-4963-a863-503c644e10f2,2024-05-26 10:00:00+00:00,2024-05-26 10:00:00+00:00
O-20240526-160000-001-000-34,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-034,BINANCE-1-017,BINANCE-001,BINANCE-1-034,MARKET,BUY,0.072471,GTC,True,False,0.072471,TAKER,68842.8,0.0,['4.98910656 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,d429ca03-190a-4892-a660-2769aa8ee07c,2024-05-26 16:00:00+00:00,2024-05-26 16:00:00+00:00
O-20240526-160000-001-000-35,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-035,BINANCE-1-018,BINANCE-001,BINANCE-1-035,MARKET,BUY,0.072629,GTC,False,False,0.072629,TAKER,68842.8,0.0,['4.99998372 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,1cdf6dcf-b7f0-4ae4-bfb2-9c3f38a28a8b,2024-05-26 16:00:00+00:00,2024-05-26 16:00:00+00:00
O-20240526-200000-001-000-36,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-036,BINANCE-1-018,BINANCE-001,BINANCE-1-036,MARKET,SELL,0.072629,GTC,True,False,0.072629,TAKER,68560.009999999,0.0,['4.97944497 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,c87e1e5b-135d-42c0-95d8-c3ece3b9b315,2024-05-26 20:00:00+00:00,2024-05-26 20:00:00+00:00
O-20240526-200000-001-000-37,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-037,BINANCE-1-019,BINANCE-001,BINANCE-1-037,MARKET,SELL,0.072929,GTC,False,False,0.072929,TAKER,68560.009999999,0.0,['5.00001297 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,b90f19c7-64d7-4878-93f0-19557f563034,2024-05-26 20:00:00+00:00,2024-05-26 20:00:00+00:00
O-20240526-220000-001-000-38,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-038,BINANCE-1-019,BINANCE-001,BINANCE-1-038,MARKET,BUY,0.072929,GTC,True,False,0.072929,TAKER,68560.0,0.0,['5.00001224 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,8b10aa6f-407a-4de7-a236-4dc2e1641595,2024-05-26 22:00:00+00:00,2024-05-26 22:00:00+00:00
O-20240526-220000-001-000-39,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-039,BINANCE-1-020,BINANCE-001,BINANCE-1-039,MARKET,BUY,0.072929,GTC,False,False,0.072929,TAKER,68560.0,0.0,['5.00001224 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,59858d55-fe32-4a50-a9ea-f74e1c9fa8e7,2024-05-26 22:00:00+00:00,2024-05-26 22:00:00+00:00
O-20240527-020000-001-000-40,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-040,BINANCE-1-020,BINANCE-001,BINANCE-1-040,MARKET,SELL,0.072929,GTC,True,False,0.072929,TAKER,68770.0,0.0,['5.01532733 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,ba58f8b0-70b5-4791-b01a-f7927d1ef373,2024-05-27 02:00:00+00:00,2024-05-27 02:00:00+00:00
O-20240527-020000-001-000-41,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-041,BINANCE-1-021,BINANCE-001,BINANCE-1-041,MARKET,SELL,0.072706,GTC,False,False,0.072706,TAKER,68770.0,0.0,['4.99999162 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,f97434f5-0790-4b45-b8ad-b87812eca834,2024-05-27 02:00:00+00:00,2024-05-27 02:00:00+00:00
O-20240527-060000-001-000-42,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-042,BINANCE-1-021,BINANCE-001,BINANCE-1-042,MARKET,BUY,0.072706,GTC,True,False,0.072706,TAKER,68393.229999999,0.0,['4.97259818 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,6919a385-1a93-43a4-95ed-d810030b25c5,2024-05-27 06:00:00+00:00,2024-05-27 06:00:00+00:00
O-20240527-060000-001-000-43,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-043,BINANCE-1-022,BINANCE-001,BINANCE-1-043,MARKET,BUY,0.073107,GTC,False,False,0.073107,TAKER,68393.229999999,0.0,['5.00002387 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,0aa43a93-9614-46e8-bb2a-054e9fa73289,2024-05-27 06:00:00+00:00,2024-05-27 06:00:00+00:00
O-20240527-120000-001-000-44,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-044,BINANCE-1-022,BINANCE-001,BINANCE-1-044,MARKET,SELL,0.073107,GTC,True,False,0.073107,TAKER,69500.0,0.0,['5.08093650 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,139ff15f-840d-428c-8566-144be9287a9a,2024-05-27 12:00:00+00:00,2024-05-27 12:00:00+00:00
O-20240527-120000-001-000-45,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-045,BINANCE-1-023,BINANCE-001,BINANCE-1-045,MARKET,SELL,0.071942,GTC,False,False,0.071942,TAKER,69500.0,0.0,['4.99996900 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,1975d85e-d243-4909-9585-af830b516de3,2024-05-27 12:00:00+00:00,2024-05-27 12:00:00+00:00
O-20240527-140000-001-000-46,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-046,BINANCE-1-023,BINANCE-001,BINANCE-1-046,MARKET,BUY,0.071942,GTC,True,False,0.071942,TAKER,70161.21,0.0,['5.04753777 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,8c961590-606d-4e13-ad85-53903a961ec9,2024-05-27 14:00:00+00:00,2024-05-27 14:00:00+00:00
O-20240527-140000-001-000-47,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-047,BINANCE-1-024,BINANCE-001,BINANCE-1-047,MARKET,BUY,0.071264,GTC,False,False,0.071264,TAKER,70161.21,0.0,['4.99996847 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,910b4a3c-c2e4-4db1-b148-9b98c688a517,2024-05-27 14:00:00+00:00,2024-05-27 14:00:00+00:00
O-20240527-150000-001-000-48,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-048,BINANCE-1-024,BINANCE-001,BINANCE-1-048,MARKET,SELL,0.071264,GTC,True,False,0.071264,TAKER,70153.45,0.0,['4.99941546 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,cfdf4594-f1c6-40d4-9c2e-eee2eb5eedaf,2024-05-27 15:00:00+00:00,2024-05-27 15:00:00+00:00
O-20240527-150000-001-000-49,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-049,BINANCE-1-025,BINANCE-001,BINANCE-1-049,MARKET,SELL,0.071272,GTC,False,False,0.071272,TAKER,70153.45,0.0,['4.99997669 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,7bd15682-2c74-4582-860a-3a98508f09ea,2024-05-27 15:00:00+00:00,2024-05-27 15:00:00+00:00
O-20240527-180000-001-000-50,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-050,BINANCE-1-025,BINANCE-001,BINANCE-1-050,MARKET,BUY,0.071272,GTC,True,False,0.071272,TAKER,69985.5,0.0,['4.98800656 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,6ee23f03-366b-42c7-8865-bc2fb97a0be2,2024-05-27 18:00:00+00:00,2024-05-27 18:00:00+00:00
O-20240527-180000-001-000-51,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-051,BINANCE-1-026,BINANCE-001,BINANCE-1-051,MARKET,BUY,0.071443,GTC,False,False,0.071443,TAKER,69985.5,0.0,['4.99997408 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,6baf6efe-bf88-4966-8160-99019e9e6b7f,2024-05-27 18:00:00+00:00,2024-05-27 18:00:00+00:00
O-20240527-190000-001-000-52,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-052,BINANCE-1-026,BINANCE-001,BINANCE-1-052,MARKET,SELL,0.071443,GTC,True,False,0.071443,TAKER,69887.899999999,0.0,['4.99300124 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,c88ec449-8f20-4d78-acd5-6a6ceb689bf4,2024-05-27 19:00:00+00:00,2024-05-27 19:00:00+00:00
O-20240527-190000-001-000-53,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-053,BINANCE-1-027,BINANCE-001,BINANCE-1-053,MARKET,SELL,0.071543,GTC,False,False,0.071543,TAKER,69887.899999999,0.0,['4.99999003 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,4b9ef265-9218-4730-95ab-8155e76003b4,2024-05-27 19:00:00+00:00,2024-05-27 19:00:00+00:00
O-20240527-210000-001-000-54,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-054,BINANCE-1-027,BINANCE-001,BINANCE-1-054,MARKET,BUY,0.071543,GTC,True,False,0.071543,TAKER,69555.81,0.0,['4.97623131 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,2c4654af-d683-4b5e-8d78-38804aadb4b8,2024-05-27 21:00:00+00:00,2024-05-27 21:00:00+00:00
O-20240527-210000-001-000-55,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-055,BINANCE-1-028,BINANCE-001,BINANCE-1-055,MARKET,BUY,0.071885,GTC,False,False,0.071885,TAKER,69555.81,0.0,['5.00001940 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,f6046b2a-be3b-41c5-9fbd-729342d45830,2024-05-27 21:00:00+00:00,2024-05-27 21:00:00+00:00
O-20240527-230000-001-000-56,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-056,BINANCE-1-028,BINANCE-001,BINANCE-1-056,MARKET,SELL,0.071885,GTC,True,False,0.071885,TAKER,69436.429999999,0.0,['4.99143777 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,23ed0cf6-f3b3-4bf6-993f-ef1b386c723a,2024-05-27 23:00:00+00:00,2024-05-27 23:00:00+00:00
O-20240527-230000-001-000-57,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-057,BINANCE-1-029,BINANCE-001,BINANCE-1-057,MARKET,SELL,0.072008,GTC,False,False,0.072008,TAKER,69436.429999999,0.0,['4.99997845 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,a46930c9-d8a8-4fbf-ac10-fae371646731,2024-05-27 23:00:00+00:00,2024-05-27 23:00:00+00:00
